,title,comment
26518,뻘질문인데 바람피울사람은 걍 느낌이쎄한데 흐린눈하는거야 아님 진짜 절대알수가없음.,전형적인 헛똑똑이의 글이당.
28644,기간제 베프 뭔가 좋으면서 슬픈 말임 ㅠㅠ.,슬퍼정말.
24915,사귄지 1년짼데도 매일 스킨쉽하고싶어서 안달나고 그런가.,ㅇㅇ 우리도 그럼 남친이 내 볼을 가만히 안놔둠.
6232,지금 남자친구가 지금까지 만난 사람중에 제일 좋아.,진짜 좋은 사람 만났네 오래 행복하길.
14165,현실적으로 생각했을때 헤어지고 안만나는게 맞는데 못헤어지겠으면 어떻게함.,뭘 어떡해 걍 사귀다 온갖 정 다 떨어지고 지쳤을 때 헤어지는거지.
16043,여사친 많아보여서 썸 깨는 경우 흔해.,ㅇㅇ 여사친이랑 선 없이 노는 사람이면 애인으로는 최악이잖아.
4021,결혼 얘기가 이런 식으로 흘러갔는데 도대체 뭐임.,글 2개 쓸 만큼 고민고민하는 시간에 그낭 솔직하게 직구로 확 던져버려.
2933,혹시 사핌약 먹고 생리주기 당겨진 친구 있어.,몸에다가 호르몬 폭탄을 끼얹은거랑 마찬가지라 생리주기 당연히 바뀜.
21048,자면 잔다고 말해달라는게 너무 과한거 바라는거야.,80퍼 그러면 이해해주는 쪽이 되면 안되는거야.
18729,경제적 능력 ㅜㅜㅜ.,응 30대 중반인데 세후 200이면 심각.
9815,성격이 너무 똑같아서 싸우는 경우도 있나.,둘다 예민하면 엄청 싸울거같아 .
9148,스물아홉 남친 생일 레터링케익 문구 뭐할까.,도시락 케이크는 걍 간단한게 이뿌던데 HBD 이름 이렇게 아님 해피 ㅇㅇ 데이 이런거.
36910,나도 겜순이라 남친이랑 같이 겜해서 좋긴한데.,여행가서까지 게임하는건 존나 에바아냐.
18774,아 밑글 계속 보니까 내가 너무 답답해짐.,너 댓 추가될수록 눈쌀 지푸려지무ㅜㅜㅜ.
22106,소개팅 받고싶은데 외모 자신ㅅ면 어떠케.,친구보기에 예쁜사진 주면됨.
11246,오늘따라 너무 보고싶네.,한창 힘들때지.
2406,연애를 하니 자기검열이 심해지는데 다들 이런걸까.,나도 내 부족한 부분이 보이고 느껴지는데 난 그런 부분을 보완할 스스로 좀 더 발전할 기회랑 동력으로 삼는 편이긴  흔히 말하는 이 사람이 나를 더 나은 사람이 되게 한다 같은 느낌으로.
23058,완전딴얘긴데 걍 사람마다 에너지의 총량이 다르다는거 맞말같아.,맞는 말이고 실제로 맞지않나.
21782,성의의 문제일까 성향인걸까.,성향 아냐 나도 아 이거하고 싶다 생각해도 막상 물어보면 다 까먹어ㅎㅎ.
20533,전남친 소식 봐도 이젠 안운다.,역시 시간이 답이겠지.
21771,기본적으로 꼬시는 법이 뭐지.,맛있는거 사주기.
21738,남친이 너무 바빠.,반대가 아니.
25092,벚꽃 색깔같은 꽃집에서 살 수 있는 꽃 뭐 없을까.,다육이 핑크아악무.
28150,저녁시간대 ~ 12시1시쯤까지 단 둘이 있을만한 공간 정녕 모텔말곤 없는걸까.,보드게임카페나 만화카페 좀 프라이빗한 공간 같이 되어있는 곳 많던데.
6660,술취한 남사친이 지금 내 남친 버리고 자기한테 오라는 말을 했거든.,고백이네 ㅅㅂ.
18266,같은 팀 직원 점심시간에 왕복30분 차 태워주는거 어때.,웅 넘나 해줄수있는 일 우리 실제로 그렇게 나가서 같이 밥먹고 들어왔는뎅 우리도 사무실에 다섯명있음 남직원한명 여직원두명 이렇게 나갔다옴.
33297,남친이랑 연봉차이 좀 나는 친구 있어.,못 벌면서 허세 부리고 다닌 거 아니면 생각보다 별 일 없엉 규체적으로 말 안 해욌어도 어느 정도 감안은 할 것 같아.
10319,결혼준비하면서 다이어트때메 죽겠다ㅠㅠ.,촬영땐 다 포토샵해줘 걱정마 ㅠ본식도 괜찮을거야.
32894,들중하나만 손 놓으면 관계 끝날거같은데.,그럴 의지조차 없어서.
25208,메이저리거 지만이도 버블 910개 쌓이는데 ㅇㄱㄹㅇ.,ㄹㅇ 바쁘단 핑계 ㄴㄴ.
6932,결혼하고 첫 남편생일이고 연애하고 처음 맞는 남편생일인데 어떻게해줘야할까.,우린 결혼하고서는 힘 좀 빼자 싶어서스필 가서 바지 하나 사주고남편 친구들 모아서 같이 저녁 먹고 얼렁뚱땅 지나갔던 .
18880,남편이 개부자존잘임 근데 맨날 바람펴 넘어갈수 있어.,개 부자면 그 돈으로 나도 맨날 놀러다닐래  집에 없어도 되지.
13726,결혼식 식사 뷔페 vs 코스.,닥 코스.
4345,눈물이 안 ㅋㅋ.,부럽다 난 지금 걍 수도꼭지여.
21024,주문제작 케이크 같은 케이크를 만들어주고 싶은데.,걍 사자 사는게 더 싸고 예뻐.
28925,나 이거 예민한 건지 좀 봐주라.,난 좀 짜증날듯 한번이면 피곤한가보다할거고근데 걍 자라는데 아니라고 우기더니 못 일어나면 뭐하자는건가 싶을듯.
33600,남친한테 꽃 선물 후기 들려주라.,꽃은 성별떠나서 진짜 사바사라 평소에 남친 어땠는지 생각해바! 완전 실용주의자면 안좋아할 확률이 높지 않을까.
29565,다른여자한테 선 잘지킴이거랑 다른사람한테 싹퉁바가지 소리 들음 이거는 넘 다르다.,당연하지.
7873,2년 넘게 만난 남자친구가 조카 돌 선물을 안줬어.,20년 만난 줄.
16678,근데 나만 아플때 전화하는거 별로냐.,사실 나도 코로나 아픈거 정점일때 가족한테 전화오는것도 귀찮고 싫었어.
31234,관계 딱 언제가 적당한 것 같아.,둘다 준비됐을때지 이건 개인차 너무 큰걸난 한달도 느린 사람.
10285,키 165면 몸무게 몇에 체지방률 몇퍼센트면 딱 예쁠까.,나는 2122%인거같어 지금 24%인데 3키로 딱 빼고시픔ㅜ54키로51키로가 목표임.
35141,친구들은 선물 주는 주기가 어떻게 돼.,어우 엄청 준거아냐.
17821,원본 지킴이.,지가 글을 거지같이 써놓고 왜 쌍욕임.
31704,나만 놓으면 끝나는 관계.,놓는걸 추천.
2002,내가 아파서 나 병문안 하느라.,사경헤매는거 아니면 좀 별로일듯.
7506,남친이 생일선물 사준다는데.,카드지갑.
13989,나 여자랑 일대일 진짜 못하는거같음.,사회생활좀해.
33269,내 취향의 웨딩홀은 여기야.,우와 이쁘다 어디야.
3217,30초~중반덕들.,30.
13465,남자친구가 말 안하고 내가 신경쓰여하는 여사친 몰래 만남.,난 정털려서 바로식던데.
29996,애인이랑 1박2일 여행 가서 그 지역 구경 제대로하는거 가능해.,너가 뚜벅이라서 그래자차로 가면 오전 출발해서 아점~ 점심 먹으면서 관광지랑 둘러보고 입실했다다음날 쳌아웃 하고 더 보고 올라오는 코스인건데대중교통으로 가면 그거 다 못 하고 그냥 입실 퇴실만 해야 되니까.
14742,의대생 남친 글이 뭐야.,보니까 나도 오늘인줄 알았는데 예전글이래ㅜ.
5929,싸울때 성향이 너무 달라.,결론은 이기적인건데 감정 드러내는 걸 못 해서 그래다시 복기 하면서 떠올려야 하는 거그 얘기 하면서 다시 불편한 분위기 만들어야 하는 거 자체를 못 견뎌서.
21564,너네는 편도 몇시간부터 장거리연애라 생각해.,2시간.
28398,똥손이 뜨개질 배울려면 얼마 걸릴까.,난이도에 따라 다름 뭘 떠주고 싶냐도 다르고 목도리 같은건 초보자도 시간만 있음 금방 떠 장갑이나 모자같은건 센스 없으면 좀 걸리고 조끼 이런 옷의 영역은 걍 하다가 포기할 확률 99.
25372,소개팅하면 보통 몇시간 있다가 헤어져.,헐멀리서 오네 보통 가까운 곳에서 만나면 난 식사 1시간에 커피 1시간 쯤 이야기 하다 첫날은 헤어졌어.
12665,갑자기 결혼하고 싶어짐.,타이밍이 왔다 그럴 때 후딱 가야 함.
17193,애인한테 면치기 하지말라고 어케 말함.,그냥 대놓고 듣기 싫다고 함 .
3524,서운하면 말하라고 하자너.,ㅇㅇ 당연히 오케이하고 넘어갈 부분은 넘어가고.
2320,너넨 장기연애 했던 상대가 다음 상대랑 짧게 연애하고 바로 결혼하면 어떨꺼 같아.,나도 존나 현타 올 듯.
22808,사귀기로 하고 손잡는거까지가 난 좋은데.,친구이 싫으면 싫은거지 남한테 맞추지 마 나도 30댄데 손 잡는 거 괜찮은데 깍지끼는 건 내가 어느 정도 이상의 애정이 쌓여야 가능해서 사귅 얼마 안됐을 땐 깍지 끼는 건 허용 안함 .
28347,웨딩박람회 왜이렇게많아.,암데나 가  매주 아무데서나 해.
21164,친구 구남친 쓰레기인데 걍 친구랑 재결합했으면 좋겠음.,아 미친 나도 20년지기가 개똥차랑 2년 반 연애했을 때 너무 힘들었음 ㅠㅠㅠ그 개똥차는 클럽돌이였어 ㅅㅂ 버릴 수도 없고 맨날 헤어져야지만 입에 달고 살고공통지인 친구가 말해줬는데 나는 너의 친구로서는 걍 신경 끄고 당분간 거리두고 살래서 그렇게 했음헤어지니까 다시 연락하는데 애가 좀 흑화하긴했는데 어찌저찌 또 잘 지냄.
7834,비혼은 선택이되 재테크는 필수임.,진짜 돈은 무조건 많아야 근데 할머니됐을때 돈에대한 인지능력 떨어질까봐 그게 난 제일 걱정ㅜㅜ.
10167,헤어졋는데 그냥 문자하고싶은거 뭐지.,그냥 늘상 연락하던 그대로 하고싶은 마음만있는거.
18080,기후위기 없다는 얘기나온 방은 여기뿐일듯 ㅋㅋ.,ㄹㅇㅇㅗ해는 정말 심하게 느껴지지않아기후위기가 없다니 .
17909,난 오빠 사전 찾아 봤었ㅋㅋㅋ.,맞아  하나도 안 친근한데 왜 오빠라고 부르래 .
13747,남친 보고싶을때 괜히 카톡 이전내용 쭉 읽어보는데.,ㄴㅇㄴ 나 지금도 지난 며칠간 카톡 쫙 다 보고옴ㅠ 남친이 어제 오늘 일 바빠서 집오자마자 쓰러져 잔다고 연락 잘 못해서 넘 허전하고 슬퍼가지고ㅠㅠ.
1629,이번주 토요일에 결혼식인데 생리를 안한다 ㅋㅠㅠ.,탐폰하는게 최선같음 ㅠㅠ.
1558,이런 사람 없나.,여자로 치환하면 많을거같은데 남자는 키크고 노술담배부터 후두둑.
20663,지금이라면 이렇게 안 하겠다 싶은 모쏠 때 했던 행동 있어.,밥먹는데 돈 내가 내겠다고 한거 뚝딱 거리는거 손잡는거 같은 기본적인 스킨쉽 철벽치는거.
2745,요즘 재회시즌이야.,연말이라그려.
31139,장거리들 서운한거 어케풀어.,그래서 장거리가 힘들어 서운한게 생기면 이걸 풀기도 힘들거든 나도 혼자 서운해하면서 울다가 혼자 마음 정리되서 헤어지고 새 연애중.
10756,ㅜㅜ.,제정신.
35845,안설레는 남자랑 사귈 수 있어.,본문정도면 가능.
26363,기혼친구인데 혹시 이거 내가 기분 나빠도 되는 일인가.,앗 제목이 약간 쎈데 기분나쁘기보단 굳이 싶어서 물어봣어 친구들 의견 듣고 내가 생리중이라 괜히 그러는건지 생각해보려고!.
18193,강남역 삼겹살 맛집 알아.,차돌은 모르겠는데하남돼지집 칼맞은삼겹살 여기 추천!!.
37326,연봉 높으니까 더 내주길 바라는거.,내 말이웃기는 애들 많아.
37472,사귄지 10일차에 남친 가족들 다 뵙고 오늘은 남친 동생네 커플이랑 더블데이트 함.,나이가 몇이야 빠르다 곧 상견례 하는거 아녀 .
17574,소개팅 했는데 맘에 안들면 어떻게해 헤어지자마자 바로 말해.,ㅇㅇ.
1684,30초반이 외모리즈인 경우 많아.,난 보통 다 그때가 젤 예쁜거같음 자기 어울리는거 자기 어케 꾸며야하는지 알고 외모에 돈투자도 많이 하ㅇㅇ.
10983,소개팅 조건으로 걸기 젤 좋은거 키학벌직업.,맞 성격이나 집안이나 이런건 제3자가 볼땐 확실하지 않음 조건으론 겉으로 확실하게 보이는 부분을 봐야함 학벌 키 직업 이런거.
22878,ㅋㅋ 곧 생일인데 남친 존귀.,친구 임티 뭐야 귀여워.
6352,상대가 썸 2명이랑 타고있던거.,애초에 2명도썸타는거 자체가 이미 글러먹었는데 2명이상알면 깨야지않을까 썸이 사귀기전에 유사연애같은건데 그걸 두명이상이랑 했으면 말다했지뭐.
17809,썸깰때 그냥 깨 자연스럽게 흐지부지.,썸붕은 보통 흐지부지 되는거 같아근데 막 사귀기 직전처럼 가까웠던 사이면 또 모르겠다.
19214,서가앤쿡 가성비 ㅋㅋ.,ㄹㅇ.
8508,친구들 남친은 눈썹정리해.,ㄴㄴㄴㅐ가 해줌.
63,전남친 왠지 연애도 결혼도 못할것같음.,얘기해ㅜ 나도 옵치땜에 신혼때 많이 혼났음신랑 잠들면 새벽에 옵치해.
37650,밤에 사귄거면 그 날이 첫날이야.,사귄날이 첫날이지 첫데이트는 아님.
30966,데이트비용 때문에 현타오는데 스스로 속물적인 것 같아ㅠㅠ.,에고나라면 이걸 얘기 함 해보던지 아님 관계고려할듯.
8727,회피형에 대해 쓴 글이라는데 공감가.,회피형 이 뭐임.
16493,중요한시험 앞두고 이정도가 맞는거야.,어떤 시험인지에 따라 너무 다르지 인생이 걸리고 사활을 거는 시험이면 연애 할 정신 없겠지.
4337,친구들이라면 남친이 한달간 주6일 근무해야할 것 같다고 하면 데이트 안 할거야.,그래도 2주에 한번은 봐야지.
12380,대전 데이트 추천 please.,맛집도 추천 부탁해 사랑해.
29646,요즘 서울 코트야.,코트 입으면 땀띠나 최고 기온 21도임.
9087,남자17358 이면 많이 마른거지.,그건 ㄹㅇ말라일듯 태민이가 한참 마를 때 저정도라 했던거같음.
4082,데통 어떤의미로 하는건데.,가성비.
33301,남친이 4개국어 하는데 빡세고 재밌다.,재밌겠다.
18704,전남친 스토리나 인스타 염탐해.,해본적 있는데 정신건강에 안 좋아서 다 차단하고 안 .
36193,적당히 해야지ㅠㅜ.,수정삭제 버튼 어딧냐.
5865,우리 할머니가 남자친구를 반대함.,단순히 외모만으로 그러시는 거면 그냥 스루.
11718,만약 알바하는 데에 장원영 같은 여자가 신입으로 들어온다면.,메기 그 자체.
19987,그 사람 인생에 내가 없다는 걸 인정하기가 힘들다.,나도 헤어진지 일주일차인데 본문다받아근데 5일차쯤 되니까 조금씩 괜찮아지더라잠시나마 그사람도 나도 서로의 인생에 한장면으로 남겨진거에 감사하고있어언젠가 인연이 닿으면 웃으며 볼수도 있을거야시간이 약이야 자기 스스로를 돌보는 시간을 가져봐.
3457,썸인지 아닌진 어케알지.,썸일땐 제목같은 생각이 안들더라.
26669,오래 만나니까 입맛도 동기화 된다.,나는 불닭 소맥 전파했고 치킨 배웠음 .
15913,여자가 헤어지자해서 헤어졌는데 2주뒤에 남자가 잡길래 여자가 난 너의 변하기전 모습이 그립다고 살도 좀 빼고 성격도 예전으로 돌아왔음 좋겠다하는거 오바같애.,걍 헤어져.
30057,이거 좋아하는거 맞을까.,외모가 네취향에 많이 아닌가봐.
12461,친구들은 인생 목표가 뭐야 결혼커리어.,나는 결혼 정확히는 가족을 만드는거 솔직히 꿈같은 거 딱히 없어 어릴때부터 경쟁하는 거 싫었어 그냥 평범하게 살고싶으면 돈이 필요하니까 일하는거지.
