,title,comment
284,이정도면 내가 티 엄청 내는 것 맞지.,대충 무슨 의도로 얘기한지는 알듯.
285,너무 글 많이 싸는거 같긴한데 어제 약속 취소카톡.,뭐가 아리까리 하다는거.
286,어떻게 해야 금방 잊나요.,다른사람을 조아하세여.
287,여자 연애고수만요.,혹시 본인얘기신가요.
288,돌려말하기 잘 아시는분.,분위기 기분에 따라.
289,중간중간에 톡하는거 별로임.,나는 남자고 상대는 여자.
290,짝사랑 vs 헤어진 전 여친.,짝사랑이 쌍방사랑되면 개조쵸.
291,이거 뜻이 뭐임.,글삭예정.
292,아무것도 안하는게 맞는거겠지요.,그냥 쭉 아무거도 하지말고 놔두세요 말도 걸다가 걸지말고 ㅋㅋㅋ 관심이 생기냐 안생기냐 문제인듯.
293,상대방이 왜 이런지 알려주세요.,전혀 모르겠는데 괜찮은대 그럼 그냥 물어보세요 왜 무슨일잇나 왤캐 차가운대 먼대 이럴게.
294,카톡 분위기 어떤 것 같아.,얼른 반존대하셈.
295,여성분들은 룸술집 어떻게 생각하심.,굳.
296,하고 싶은데.,ㅇㅇ.
297,자살한 친구로 힘들어하는 여친에게 하고싶은말.,님 마음 얘기만 하고 있네요.
298,내 여사친 진짜 이해 안가는데 이거 이해가심.,애초에 비정상이니까 저러는듯.
299,남자 여름 데이트 패션 이런거 어때.,좋음.
300,소모임에서 만난 여자.,천천히 진행해보세요.
301,중학생 때 친구랑 연락하다 끊겼는데 찐막 도전 해보고픕니다.,지금은 늦은거 같고 내일 아침에 아침문안인사겸 해보세요.
302,손편지에 대해서 질문.,여자들은 남자들의 진심이 술먹었을 때와 손편지를 썼을 때 만이 나온다고 생각합니다.
303,수정연락질문.,양 말고 내용이 어떤데.
304,상대는 마음이 있을까요.,가을에 해외에 1년 갈 예정이라서 마음 안주고 있는거 같기도 한데요.
305,해도되는 기준이 어떻게되나요.,보통 글 한두 페이지 넘어가면 다들 암묵적으로 삭제하시는 것 같던데 쫄리면 그냥 제목 앞에다가 펑예 달아놓으세요.
306,고백했는데 고맙다.,만나서 다시 고백해 달라는 거자나 전화 고백은 별로니까 얼굴 보고 관계 시작하자고.
307,뒤에서 여친 차박았는데 여친이 병원안간다하는데 이해가 안가네요.,왜 여친부모님은 기사님 걱정을.
308,아 선물을 해야할지 말아야 할지~ 고민.,여사친이 아니라 ㅋㅋ 짝녀 같은데요.
309,패갤에 올리고 싶은데 사정이 있어서 여기에 올려봄돠 니트 색상 하나 추천점여.,나 이 내용 본 거 같아.
310,이거 그린라이트에요.,ㅇㅇ.
311,애프터 후기 올립니다  삼프터 때 고백을 해야되는 것일까요.,본인 자유긴한데 보통 삼프터나 사프터 때 하지 않나요.
312,이걸 답장을 써줘야 돼 말아야 돼.,알바 어디에용.
313,여자애 칭찬은 어떻게 해주는게 좋냐.,그정도면 대놓고 칭찬 박는게 더 좋을듯.
314,형제자매의 집 동 호수 아는 건 기본 의라고 생각하시나요.,그게 왜 예의의 범주에 들어가지 저거 외에도 요새 사람들 전화번호 다 외우고 다니지않잖아 그냥 좀더 신경쓰는구나 정도지 저게 왜 예의야.
315,같이 가자고 하면 이상하겠지.,들이대.
316,여러분 생리유도주사는 어떨 때 맞는거야.,그냥 불규칙하니까 잡으려고 하는거져.
317,이거 고백 각인지좀 봐줘.,연예할 생각있냐 물어봐봐.
318,이별 발언 질문.,그런듯.
319,스압 이분과의 발전가능성이 있을까요.,화이팅.
320,이 대답이 거절인가요.,앞으로 연락이 중요할듯.
321,글 지웠습니다~!.,주 23회 보던 전여친 편입 공부 시작하면서 세달 버티다가 헤어짐 힘내세여 두분 다 많이 힘드실거임.
322,제가 어떻게 하면 될까요.,이미 섹파 사이인데요 술 마시고는 그럴 수 있다해도 맨정신으로도 한거는 그냥 섹파인데 ㅋㅋ.
323,했던 글 내렸어요~!.,결말점여.
324,제가 뭘 잘못했는지 알고싶습니다.,잘못한거 없으신디.
325,님들은 어장한테 고백함.,걔 말고 좋은여자 만나.
326,이성과 카톡을 하면서 궁금한게 있는데.,네네 예의상 할수있는 인사에요.
327,커플들끼리 얘기할때.,평소에 왜 진지한 얘기를 못하지.
328,이거 급발진인가.,그럼 그냥 근처에 일있어서 왔다가 겸사겸사 데려다준다고 둘러대세요ㅋㅋ.
329,인스타를 탈퇴해야되는데.,이 글 그대로 복사해서 보여줘야 하는분한테 보여드리면될듯  ㅋㅋ.
330,해외여행중인데.,갔다오면 잡겠네.
331,여자들이 좋아하는 남자 옷차림은 뭘까.,깔끔한 꾸안꾸 느낌의 캐주얼스타일.
332,재회하고 후회하신 분 있나요.,모르지만 재회하면 금방 헤어지더라.
333,이새낀 대체 뭐냐 ㄹㅇ.,눈이 존나 높거나 아니면 설렘중독일듯.
334,13살 연상 만나는중인데.,결혼생각없으면 헤어져줘야 맞지~~.
335,인스타 사용자를 찾을수없음.,비활.
336,소개팅 어플 질문이요.,나도 그래서 안함.
337,여친 외할머니 돌아가셔서.,그냥 안아줘.
338,술먹고 전화와서.,응 나도 좋아해~.
339,미팅하고 연락중인데.,진짜 톡못하는 사람도 있더라.
340,여자친구 사귀는데 돈문제 이게 맞나 싶다.,님이 계산적인게 아니라 여자친구가 좀 돈계산을 하실 필요성이 있는데소비목적이 안좋은건 아니지만.
341,깨지고 상대방이 애인 없었으면 하는 심리.,미움.
342,남자가 무직벌이 낮으면 별루야형들.,먼저 사귀지도 않는데 너무 멀리간것같음 사람이 중요하고 보편적으로 직장인을 선호하고 미용사는선호하지 않는 직군에 속할듯함.
343,이거 여친한테 서운해 해도 되는걸까.,나같으면 걍 넘어갈듯.
344,인스타 계정탈퇴한거랑 비활이랑 구분가능함.,비활도 검색했을때 안뜸.
345,이런 경우에는 어떻게 해야할까요.,어렵네상대는 맘이 딱히 없어보이는데.
346,애인의 과거 어디까지 이해 가능한가요.,어후 1번까지 그리고 나랑 만나면서 저러다 걸리면 쫑.
347,비아그라 처방 받아보신분.,넵 7~8만원인가.
348,형누나동생님들 혹시 신당역에 간단하게 먹을만한 곳 아시나요.,카키 가세요 샐러드 맛있엉.
349,여친이 뜨개질 해준 목도리 vs 아크네 목도리.,닥전.
350,내일 소개팅 어플녀.,곱창.
351,자기불구화당하는중.,칭찬해주면 좋은거지뭐.
352,카톡 잘안하고 고백성공해서 연애하신분 있음.,전없음.
353,여자들은 번호 그렇게 잘따이냐.,따이긴하는듯9.
354,연애라는 걸 하면 삶이 행복해질까요.,결혼을 안 할게 아니라면 경험 해보는걸 추천 드립니다.
355,남자경험많은 여친 어떤가요.,글쓴이님이 머릿속에 떠오르는 그 생각이랑 동일합니다.
356,틴더에서 인스타 맞팔까지.,포기.
357,편의점 알바생 번호따는법.,: 사장님 저 이제 일 못하겠어요.
358,이정도면 직진 가능입니까.,급하다 급해.
359,애프터 코스 어떤가여.,저도 껴주세요.
360,카톡 프사 변경했는데 기존 사진으로 보이는건 뭘까요.,멀티프로필ㅠㅠ.
361,여친o고썸녀랑 카톡 티키타카 중요함.,티키타카는 인간관계의 기본인데용.
362,나 진짜 9살차이 여자가 호감있는듯.,영화보고 술이라던지식사하고걸으면서 각재면되실듯.
363,대화할때 정적없이 잘하고싶다.,ㅋㅋㅋ넘 부담갖지마셈 말 많은 사람도 대화중에 텀은 생김 당연한거.
364,생리 기간때 감정기복 심함.,많이 심했던거같음 그냥 롤러코스터임ㅋㅋ.
365,음성메세지 보냈는데.,안됀데 와.
366,선물 조언좀 해주세요!!.,좋아할듯.
367,님들 여자한테.,네.
368,카톡 주기 참 어렵다.,그냥 서로 연락하는 스타일이 다른거 같은데.
369,폰본다는데 카톡 답장이 느린거면.,ㅇㅇ.
370,인스타 팔로워 팔로잉이.,네 맞아여!.
371,호감있는 사람이랑 카톡하는데 할말 없을때는 어떻하죠;.,진짜 니 맞춤법을 어떻게 해야할까.
372,이 정도면 짝녀에서 썸으로 승격 가능한가요.,개귀엽네 꼬부기.
373,통화 할떄 주로 무슨 이야기 해요.,오늘뭐했는지 창밖풍경보고 별자리상태보고 보고싶다고 징징.
374,아 형님들 삼프터 토요일에 만나는데.,만났을때는 어때요.
375,좋아하는 사람 포기하니까 속이 다 시원하네.,깨지면서 강해지네.
376,사는게 즐겁지가 않네요.,백수인 저도 그냥 숨쉬고있는데 힘내세요.
377,님들아 질문좀.,주변에서 사람 만날일이 제한적이다보니 소개팅도 새로운 관계를 쌓는데 좋은 방법인 것 같다.
378,직장 동료에게 호감 표시 어떻게 할지.,둘다 좋은데.
379,결이 같은사람.,한결같다 의미가 아닌데.
380,나만 겹지인들이랑 여친이랑 같이 있는 자리 만들기 좀 그런건가.,영 아님ㅇㅇ.
381,사내 연애 상담좀요.,그냥 일단 커피를 한잔 해요 급발진하지 말고.
382,맘에 드는 알바생 있는데.,아직 모름.
383,선물 줄때.,참으세요.
384,소개팅 애프터 만나기로 한 당일 취소당했는데.,음.
385,상처 주지 않으면서 위로해주고싶은데.,마음 있는거 섣불리 티 안내고 그냥 듣기만 해도  평타는 침.
386,평소에 친했던 누나가.,오오오오오 고백멘트 생각하십셔.
387,헤어지고 두달반만에 연애하면 환승의심은 안받겠죠.,네 근데 어차피 욕할 사람은 욕 해요 그냥 신경 안쓰시는 걸 추천.
388,소개 받고서 어찌어찌 돼가고 있긴 한데요.,그냥 연애 초반에 느끼는 불안감같구요 슬슬 관계 정의를 해야겠죠.
389,님들 뭐좀 질문.,왼손약지면 남녀불문 무조건아님.
390,이거 내가 찌질한건가ㅠㅠ.,그냥 평범한 대화같아요.
391,소개팅 상대랑 볼 영화 추천해주세용.,두번째 만남에서는 영화를 보는것을 권장하지 않습니다.
392,노빠꾸 밥 약속 지르는게 정답임.,그렇게 해도 괜찮을 거 같으면 해봐.
393,썸타는 사이에서 기프티콘.,노노 썸인데 저 정도면 고ㅊ.
394,약간 망한거같아요^ㅠㅠㅠㅠㅠㅠ.,저렇게 주제 두개로 대화하는거 별로임.
395,베트남 여자애 사귀게 되었는데넘 힘들어요.,나라면 손절함.
396,2023 수능 종료.,다들 폴트 하길 기원합니다.
397,존나 사랑했던 여친 반년만에 보면 어떤 느낌임.,님이 여친 입장임 반년이면 나라면 한번 잡아본다 ㅠㅠ.
398,여자 나이 몇 살부터 인기 떨어질까요.,저 30대초중반인데 아직도 만나자는 사람 있는거 보니 모르겠음.
399,이런것도 어장인가.,고백을 해봄.
400,이건 뭐임.,술버릇.
401,남자들만 댓글! 이 정도는 이해해줘야한다 아니다.,남둘여둘 혹은 셋셋 정도면 몰라도 10명넘게 우르르 가는거면 걱정안해도될거임 ㅋㅋㅋ.
402,이게 제 여사친이 화내는게 맞는 일인가요.,걔한테 너는 그냥 친구는 아니었나본데 스페어정도  였던거같음.
403,진짜 예전 여친에 대해 하나하나 다 물어보는 여친.,결국 그녀도 전여친이 되었군여.
404,결혼 비용 고민입니다.,부모님이 원하신다고 빨리할 필요는 없지않나요 그걸론 부족한게 현실인데 ㅠ.
405,헤어지고 술먹고 울고 불고 밥도안먹는결 결국 본인선택임.,김달영상보고왔네.
406,형님들 소개팅 삼프터 인데.,이륙을 허가한다.
407,형들 고백멘트 어케함.,사귀자만한게어딧어.
408,허언증있는 사람.,은근 많음.
409,중국인여자 만나보신분 있나요 조언좀요 ㅠㅠㅠ.,그냥 그런 여자들 존나많음ㅋㅋ 님이 하기 나름.
410,읽씹하는 썸녀.,썸인데 잔소리 하는것은 리스크 있다고 봄.
411,연애할때 깔면 좋은 앱 같은거 잇나요.,비트윈 요즘도 함.
412,여자친구들 친구만나는 자리.,여자친구들 친구가 아니라 여자친구 친구들 아니냐 여자친구가 몇명이야 ㅋㅋㅋㅋㅋ.
413,리솜포레스트 같은데서 뭐해요.,리솜이면 그 안에서만 있어도 시간 잘가요! 헤브나인 스파하고 주변 산책하고 카페가고 그러면 시간 순삭됨.
414,눈썹문신 왜해 안하고 그냥 눈썹 그리면되지않아.,그게 너무 귀찮아서 하는거라고! 그리고 쌩얼일때도 눈썹 문신 되있으면 좀더 선명한 느낌들어.
415,소개팅 메뉴 뭐가 좋나요.,초밥 파스타 스테이크 국룰.
416,썸녀가 아직 화난걸까요 .,태도 바꿔야할듯 그런태도는 상대방이 별로 안좋아할듯 님도 잘 아니깐 이번에 잘되면 고치시고 잘안되면 뭐 이번계기로 고치면됨 파이팅!.
417,어제 미팅했는디.,잘들어갔냐고.
418,여드름 중간중간 계속생기는데 피부과 가봤자임.,피부과만 다니는게 아닌 피부과자기가 관리까지해야 완벽함.
419,내일 강남갈건데 요즘날씨에 베이지 트렌치코트 입어도됨.,좀 춥던데.
420,오른손 약지에 반지있으면 애인있다고 생각함.,대부분그렇게안봅니다.
421,취미로 하모니카 배우려는데 어떤가요.,반전매력으로 귀엽긴 할 듯.
422,남자들도 서프라이즈 좋아해.,존나 좋아함받고싶다고 말하기가 부끄러운거지.
423,여사친이 이런말 했는데 욕인가.,제가 욕하면 세배로 욕해주시나요 제발.
424,궁금한게 여자중에 소개팅전에 카톡 프사 일부러 내리는 사람있음.,사바사.
425,내가 왜 맘에드냐고 물어보는건.,떠본거지.
426,어플로 연락하고 있는데.,그럼 애매해지는 거 맞음.
427,취미 같은 사람 vs 외모 이상형인사람.,후자.
428,좋아하는 여자애가 있는게.,눈치빠르면암.
429,소개남3일동안 카톡 연락 잘하다가 갑자기안하는데요.,주말에 한번 만나신거에요.
430,연애고수분들 조언이 필요합니다 ㅠㅠ.,제대로 사과했으면 걍 더이상 언급하지마셈.
431,카톡하고 다음 날 찐 특.,저는 처음 말걸었던 톡내용도 보관중 ㅋㅋ 아예 채팅방을 안나감.
432,여자 귀걸이선물 2~3만원대 추천 받아여.,클루 오에스티 미니골드 이런데 많음.
433,이거 여자애가 내 개드립 좋아하는거면 나 얘한테 고백공격해도 되는거지.,이것만 봐선 개드립을 좋아한다는 생각이 안드는데용.
434,같은 아파트 헬스장.,아파트 헬스장은 좀 그렇지 않을까 ㅋㅋ.
435,자기관리 글 보고나서 쓰는데.,안경으로 강화되는 사람도 이찌.
